Width [m],Depth [m],Area [m2],Height [m],Orientation,WWR [%],SHD,Cooling[kWh],Heating[kWh],Lighting[kWh],EUI [kwh/m2],EffDepth[m],DA [%],UDI [%],CDA [%],SDA [Area%],img,threeD,Rating
4.5,8,36,3.6,135,0.8,0,1894.414214,4633.872196,93.2897,183.9326697,7.75,68.75,70.138889,100,96.53,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,135,0.8,0,2098.484545,5015.871757,55.29352,199.1569395,7.75,79.861111,65.277778,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,180,0.8,0,1437.67356,4403.873881,156.652187,166.6166563,5.25,55.555556,77.777778,72.916667,68.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,180,0.8,0,1590.889364,4796.003833,97.062038,180.1098676,7.75,63.194444,75,100,88.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,180,0.8,0,1753.406686,5204.957909,58.865519,194.9230587,7.75,74.305556,70.138889,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,225,0.8,0,1699.701922,4323.455952,162.935153,171.8359174,5.25,56.25,76.388889,75,68.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,225,0.8,0,1904.55864,4716.782596,102.590537,186.7758826,7.75,68.055556,70.138889,100,94.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,225,0.8,0,2123.112179,5119.621826,53.79311,202.6813088,7.75,77.777778,65.972222,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,270,0.8,0,2077.986859,3934.743814,142.138277,170.9685819,5.75,60.416667,65.277778,94.444444,76.39,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,270,0.8,0,2372.837084,4260.281772,71.96427,186.2523091,7.75,72.222222,57.638889,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,270,0.8,0,2684.584812,4586.166722,40.783873,203.0982058,7.75,95.833333,50.694444,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,315,0.8,0,2205.643134,3476.413783,116.085702,161.0595172,7.75,66.666667,53.472222,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,315,0.8,0,2542.635618,3751.597021,61.533862,176.5490695,7.75,80.555556,45.138889,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,315,0.8,0,2878.321517,4016.435819,38.87426,192.6008777,7.75,100,35.416667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,45,0.8,0,2182.41794,3300.452918,81.098868,154.5547146,7.75,67.361111,53.472222,100,97.92,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,45,0.8,0,2513.498127,3532.298427,43.99782,169.1609548,7.75,81.944444,45.833333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,45,0.8,0,2851.893053,3784.821079,24.850541,185.0434631,7.75,100,36.805556,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,90,0.8,0,2049.289054,3748.601196,119.960341,164.3847386,6.25,61.111111,59.722222,86.805556,76.39,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,90,0.8,0,2330.006557,4055.799091,60.553481,179.0655314,7.75,72.916667,52.777778,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,90,0.8,0,2627.373721,4359.198676,32.78737,194.9822158,7.75,97.222222,45.833333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,0,0.4,3,1229.042936,3452.715761,332.856592,139.2948691,4.75,47.916667,73.611111,62.5,61.81,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,0,0.4,3,1323.129711,3713.042649,233.318026,146.3747329,5.25,52.777778,71.527778,72.916667,67.36,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,0,0.4,3,1409.981166,3956.860133,197.133421,154.5548533,5.75,56.25,68.75,76.388889,74.31,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,135,0.4,3,1238.094973,4008.631362,461.46134,158.5607688,3.25,33.333333,63.888889,49.305556,43.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,135,0.4,3,1307.653873,4412.730497,349.143713,168.5980023,3.75,36.805556,70.138889,52.777778,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,135,0.4,3,1389.221126,4795.083544,295.342077,179.9901874,4.25,43.75,80.555556,56.944444,53.47,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,180,0.4,3,1172.41877,4042.836301,540.38632,159.8789275,3.25,31.25,63.888889,45.833333,43.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,180,0.4,3,1240.094527,4453.071121,458.157882,170.8700981,3.75,36.805556,68.055556,50,47.92,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,180,0.4,3,1279.134695,4845.141882,391.538823,180.9948722,3.75,39.583333,77.777778,56.25,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,225,0.4,3,1254.220677,4019.854686,523.510968,161.0440648,3.25,33.333333,63.194444,50,43.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,225,0.4,3,1346.687423,4429.8741,436.555385,172.5865808,3.75,36.805556,69.444444,52.777778,48.61,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,225,0.4,3,1436.726657,4819.367245,365.341321,183.9287562,4.25,40.972222,81.25,56.25,51.39,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,270,0.4,3,1340.515607,3851.807459,436.943277,156.3685095,3.75,36.805556,57.638889,52.083333,49.31,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,270,0.4,3,1461.33909,4200.09496,362.873319,167.3418714,4.25,41.666667,72.222222,58.333333,54.86,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,270,0.4,3,1565.687976,4543.40828,291.488753,177.794028,4.25,43.75,73.611111,62.5,56.25,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,315,0.4,3,1367.737797,3632.383578,383.610518,149.5481081,4.75,41.666667,53.472222,57.638889,58.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,315,0.4,3,1474.877453,3913.336209,331.368969,158.8772953,4.75,44.444444,68.75,62.5,62.5,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,315,0.4,3,1579.43942,4225.828133,221.438358,167.4084975,5.25,50,65.972222,68.75,68.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,45,0.4,3,1329.789046,3594.644943,250.90948,143.7595408,4.25,43.055556,55.555556,58.333333,56.94,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,45,0.4,3,1423.83059,3859.145683,198.429229,152.2612639,4.75,48.611111,65.277778,62.5,62.5,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,45,0.4,3,1561.66357,4101.460094,163.472232,161.849886,5.25,51.388889,65.972222,69.444444,67.36,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,90,0.4,3,1315.290826,3800.622797,329.894135,151.2724377,3.75,37.5,54.166667,52.777778,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,90,0.4,3,1442.904141,4135.13285,248.795267,161.8564516,4.25,42.361111,65.972222,56.944444,54.86,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,90,0.4,3,1559.361312,4463.340587,195.556285,172.729394,4.75,44.444444,70.138889,62.5,58.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,0,0.6,3,1355.087731,3429.803319,138.638741,136.7647164,6.25,62.5,65.277778,84.722222,77.78,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,0,0.6,3,1518.000408,3612.420159,96.345933,145.1879583,7.75,68.75,61.805556,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,0,0.6,3,1742.977669,3820.368363,56.644742,156.1108548,7.75,79.861111,56.25,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,135,0.6,3,1330.997168,4233.752853,230.786083,160.987114,4.75,46.527778,82.638889,61.805556,59.03,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,135,0.6,3,1474.479797,4620.772631,165.454308,173.9085204,5.25,51.388889,78.472222,69.444444,65.97,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,135,0.6,3,1651.287682,4969.163508,123.434301,187.3301525,7.75,59.027778,77.083333,84.027778,75.69,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,180,0.6,3,1226.528162,4289.138915,323.253116,162.1922276,4.25,43.75,88.888889,61.805556,56.25,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,180,0.6,3,1317.404073,4702.609515,228.786958,173.5777929,4.75,50,82.638889,68.75,62.5,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6.json,0
4.5,8,36,4.2,180,0.6,3,1439.41743,5106.686977,139.585023,185.7135953,5.75,56.25,80.555556,78.472222,73.61,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2.json,0
4.5,8,36,3,225,0.6,3,1360.880893,4253.691262,295.640454,164.1725725,4.25,46.527778,83.333333,62.5,56.25,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0.json,0
4.5,8,36,3.6,225,0.6,3,1493.809713,4657.04427,225.901225,177.1320891,4.75,50,79.166667,68.75,63.19,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6.json,0
